# Renewables.ninja Solar photovoltaic power (PV) (Point API) - -1.944, 30.062 - Version: 1.4 (gsee f9b6961) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060,,,,,,,,,,,,,,,,,
# Units: time in UTC, local_time in Africa/Johannesburg, electricity in kW, irradiance_direct in unknown, irradiance_diffuse in unknown, temperature in ºC,,,,,,,,,,,,,
"# {""units"": {""time"": ""UTC"""," ""local_time"": ""Africa/Johannesburg"""," ""electricity"": ""kW"""," ""irradiance_direct"": ""unknown"""," ""irradiance_diffuse"": ""unknown"""," ""temperature"": ""\u00baC""}"," ""params"": {""local_time"": ""true"""," ""header"": ""true"""," ""lat"": ""-1.9441"""," ""lon"": ""30.0619"""," ""date_from"": ""2024-01-01"""," ""date_to"": ""2024-12-31"""," ""dataset"": ""merra2"""," ""capacity"": ""1"""," ""system_loss"": ""0.12"""," ""tracking"": ""0"""," ""tilt"": ""2"""," ""azim"": ""0"""," ""raw"": ""true""}}"
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,,,,,,,,,,,,,
09/08/2024 07:00,09/08/2024 09:00,0.543,0.554,0.139,25.467,,,,,,,,,,,,,
09/08/2024 08:00,09/08/2024 10:00,0.644,0.718,0.135,27.209,,,,,,,,,,,,,
09/08/2024 09:00,09/08/2024 11:00,0.642,0.671,0.182,28.094,,,,,,,,,,,,,
09/08/2024 10:00,09/08/2024 12:00,0.621,0.616,0.209,28.676,,,,,,,,,,,,,
09/08/2024 11:00,09/08/2024 13:00,0.557,0.497,0.231,28.775,,,,,,,,,,,,,
09/08/2024 12:00,09/08/2024 14:00,0.438,0.31,0.246,28.187,,,,,,,,,,,,,
09/08/2024 13:00,09/08/2024 15:00,0.33,0.21,0.204,27.329,,,,,,,,,,,,,
09/08/2024 14:00,09/08/2024 16:00,0.166,0.069,0.145,25.793,,,,,,,,,,,,,
09/08/2024 15:00,09/08/2024 17:00,0.026,0.008,0.042,23.445,,,,,,,,,,,,,
09/08/2024 16:00,09/08/2024 18:00,0,0,0,21.036,,,,,,,,,,,,,
09/08/2024 17:00,09/08/2024 19:00,0,0,0,19.987,,,,,,,,,,,,,
09/08/2024 18:00,09/08/2024 20:00,0,0,0,19.192,,,,,,,,,,,,,
09/08/2024 19:00,09/08/2024 21:00,0,0,0,18.711,,,,,,,,,,,,,
09/08/2024 20:00,09/08/2024 22:00,0,0,0,18.448,,,,,,,,,,,,,
09/08/2024 21:00,09/08/2024 23:00,0,0,0,18.249,,,,,,,,,,,,,
09/08/2024 22:00,10/08/2024 00:00,0,0,0,18.12,,,,,,,,,,,,,
09/08/2024 23:00,10/08/2024 01:00,0,0,0,18.03,,,,,,,,,,,,,
10/08/2024 00:00,10/08/2024 02:00,0,0,0,17.907,,,,,,,,,,,,,
10/08/2024 01:00,10/08/2024 03:00,0,0,0,17.764,,,,,,,,,,,,,
10/08/2024 02:00,10/08/2024 04:00,0,0,0,17.345,,,,,,,,,,,,,
10/08/2024 03:00,10/08/2024 05:00,0,0,0,16.511,,,,,,,,,,,,,
10/08/2024 04:00,10/08/2024 06:00,0.035,0.015,0.044,16.914,,,,,,,,,,,,,
10/08/2024 05:00,10/08/2024 07:00,0.21,0.134,0.122,19.032,,,,,,,,,,,,,
10/08/2024 06:00,10/08/2024 08:00,0.4,0.353,0.136,21.768,,,,,,,,,,,,,
10/08/2024 07:00,10/08/2024 09:00,0.563,0.592,0.124,24.127,,,,,,,,,,,,,
10/08/2024 08:00,10/08/2024 10:00,0.63,0.673,0.151,25.697,,,,,,,,,,,,,
10/08/2024 09:00,10/08/2024 11:00,0.632,0.634,0.198,26.785,,,,,,,,,,,,,
10/08/2024 10:00,10/08/2024 12:00,0.638,0.655,0.192,27.782,,,,,,,,,,,,,
10/08/2024 11:00,10/08/2024 13:00,0.6,0.61,0.18,28.352,,,,,,,,,,,,,
10/08/2024 12:00,10/08/2024 14:00,0.502,0.465,0.182,28.326,,,,,,,,,,,,,
10/08/2024 13:00,10/08/2024 15:00,0.337,0.226,0.197,27.543,,,,,,,,,,,,,
10/08/2024 14:00,10/08/2024 16:00,0.143,0.044,0.144,26.041,,,,,,,,,,,,,
10/08/2024 15:00,10/08/2024 17:00,0.018,0.004,0.037,23.479,,,,,,,,,,,,,
10/08/2024 16:00,10/08/2024 18:00,0,0,0,21.374,,,,,,,,,,,,,
10/08/2024 17:00,10/08/2024 19:00,0,0,0,20.59,,,,,,,,,,,,,
10/08/2024 18:00,10/08/2024 20:00,0,0,0,19.804,,,,,,,,,,,,,
10/08/2024 19:00,10/08/2024 21:00,0,0,0,19.09,,,,,,,,,,,,,
10/08/2024 20:00,10/08/2024 22:00,0,0,0,18.43,,,,,,,,,,,,,
10/08/2024 21:00,10/08/2024 23:00,0,0,0,17.741,,,,,,,,,,,,,
10/08/2024 22:00,11/08/2024 00:00,0,0,0,17.439,,,,,,,,,,,,,
10/08/2024 23:00,11/08/2024 01:00,0,0,0,17.124,,,,,,,,,,,,,
11/08/2024 00:00,11/08/2024 02:00,0,0,0,16.881,,,,,,,,,,,,,
11/08/2024 01:00,11/08/2024 03:00,0,0,0,16.777,,,,,,,,,,,,,
11/08/2024 02:00,11/08/2024 04:00,0,0,0,16.37,,,,,,,,,,,,,
11/08/2024 03:00,11/08/2024 05:00,0,0,0,15.611,,,,,,,,,,,,,
11/08/2024 04:00,11/08/2024 06:00,0.036,0.017,0.043,15.869,,,,,,,,,,,,,
11/08/2024 05:00,11/08/2024 07:00,0.222,0.163,0.108,18.556,,,,,,,,,,,,,
11/08/2024 06:00,11/08/2024 08:00,0.42,0.404,0.11,21.616,,,,,,,,,,,,,
11/08/2024 07:00,11/08/2024 09:00,0.567,0.613,0.11,23.999,,,,,,,,,,,,,
11/08/2024 08:00,11/08/2024 10:00,0.66,0.761,0.111,25.941,,,,,,,,,,,,,
11/08/2024 09:00,11/08/2024 11:00,0.7,0.83,0.115,27.473,,,,,,,,,,,,,
11/08/2024 10:00,11/08/2024 12:00,0.696,0.829,0.116,28.55,,,,,,,,,,,,,
11/08/2024 11:00,11/08/2024 13:00,0.642,0.738,0.121,29.06,,,,,,,,,,,,,
11/08/2024 12:00,11/08/2024 14:00,0.534,0.565,0.13,28.965,,,,,,,,,,,,,
11/08/2024 13:00,11/08/2024 15:00,0.398,0.377,0.127,28.348,,,,,,,,,,,,,
11/08/2024 14:00,11/08/2024 16:00,0.183,0.101,0.133,26.952,,,,,,,,,,,,,
11/08/2024 15:00,11/08/2024 17:00,0.024,0.008,0.04,24.202,,,,,,,,,,,,,
11/08/2024 16:00,11/08/2024 18:00,0,0,0,21.805,,,,,,,,,,,,,
11/08/2024 17:00,11/08/2024 19:00,0,0,0,20.969,,,,,,,,,,,,,
11/08/2024 18:00,11/08/2024 20:00,0,0,0,20.069,,,,,,,,,,,,,
11/08/2024 19:00,11/08/2024 21:00,0,0,0,19.315,,,,,,,,,,,,,
11/08/2024 20:00,11/08/2024 22:00,0,0,0,18.891,,,,,,,,,,,,,
11/08/2024 21:00,11/08/2024 23:00,0,0,0,18.542,,,,,,,,,,,,,
11/08/2024 22:00,12/08/2024 00:00,0,0,0,17.942,,,,,,,,,,,,,
11/08/2024 23:00,12/08/2024 01:00,0,0,0,17.25,,,,,,,,,,,,,
12/08/2024 00:00,12/08/2024 02:00,0,0,0,16.646,,,,,,,,,,,,,
12/08/2024 01:00,12/08/2024 03:00,0,0,0,16.129,,,,,,,,,,,,,
12/08/2024 02:00,12/08/2024 04:00,0,0,0,15.765,,,,,,,,,,,,,
12/08/2024 03:00,12/08/2024 05:00,0,0,0,15.591,,,,,,,,,,,,,
12/08/2024 04:00,12/08/2024 06:00,0.025,0.006,0.042,16.442,,,,,,,,,,,,,
12/08/2024 05:00,12/08/2024 07:00,0.154,0.047,0.146,18.794,,,,,,,,,,,,,
12/08/2024 06:00,12/08/2024 08:00,0.314,0.163,0.221,22.322,,,,,,,,,,,,,
12/08/2024 07:00,12/08/2024 09:00,0.484,0.385,0.224,24.786,,,,,,,,,,,,,
12/08/2024 08:00,12/08/2024 10:00,0.574,0.514,0.228,26.416,,,,,,,,,,,,,
12/08/2024 09:00,12/08/2024 11:00,0.63,0.612,0.22,27.67,,,,,,,,,,,,,
12/08/2024 10:00,12/08/2024 12:00,0.614,0.576,0.237,28.436,,,,,,,,,,,,,
12/08/2024 11:00,12/08/2024 13:00,0.542,0.449,0.256,28.693,,,,,,,,,,,,,
12/08/2024 12:00,12/08/2024 14:00,0.497,0.44,0.201,28.839,,,,,,,,,,,,,
12/08/2024 13:00,12/08/2024 15:00,0.36,0.272,0.183,28.262,,,,,,,,,,,,,
12/08/2024 14:00,12/08/2024 16:00,0.182,0.088,0.146,26.973,,,,,,,,,,,,,
12/08/2024 15:00,12/08/2024 17:00,0.022,0.006,0.04,24.216,,,,,,,,,,,,,
12/08/2024 16:00,12/08/2024 18:00,0,0,0,21.912,,,,,,,,,,,,,
12/08/2024 17:00,12/08/2024 19:00,0,0,0,21.119,,,,,,,,,,,,,
12/08/2024 18:00,12/08/2024 20:00,0,0,0,20.326,,,,,,,,,,,,,
12/08/2024 19:00,12/08/2024 21:00,0,0,0,19.428,,,,,,,,,,,,,
12/08/2024 20:00,12/08/2024 22:00,0,0,0,18.687,,,,,,,,,,,,,
12/08/2024 21:00,12/08/2024 23:00,0,0,0,18.249,,,,,,,,,,,,,
12/08/2024 22:00,13/08/2024 00:00,0,0,0,17.745,,,,,,,,,,,,,
12/08/2024 23:00,13/08/2024 01:00,0,0,0,17.109,,,,,,,,,,,,,
13/08/2024 00:00,13/08/2024 02:00,0,0,0,16.24,,,,,,,,,,,,,
13/08/2024 01:00,13/08/2024 03:00,0,0,0,15.522,,,,,,,,,,,,,
13/08/2024 02:00,13/08/2024 04:00,0,0,0,14.926,,,,,,,,,,,,,
13/08/2024 03:00,13/08/2024 05:00,0,0,0,14.384,,,,,,,,,,,,,
13/08/2024 04:00,13/08/2024 06:00,0.041,0.021,0.045,15.196,,,,,,,,,,,,,
13/08/2024 05:00,13/08/2024 07:00,0.228,0.166,0.111,18.467,,,,,,,,,,,,,
13/08/2024 06:00,13/08/2024 08:00,0.419,0.394,0.122,22.682,,,,,,,,,,,,,
13/08/2024 07:00,13/08/2024 09:00,0.555,0.578,0.132,25.419,,,,,,,,,,,,,
13/08/2024 08:00,13/08/2024 10:00,0.641,0.701,0.147,27.121,,,,,,,,,,,,,
13/08/2024 09:00,13/08/2024 11:00,0.608,0.567,0.233,27.878,,,,,,,,,,,,,
13/08/2024 10:00,13/08/2024 12:00,0.572,0.467,0.28,28.352,,,,,,,,,,,,,
13/08/2024 11:00,13/08/2024 13:00,0.523,0.4,0.277,28.648,,,,,,,,,,,,,
13/08/2024 12:00,13/08/2024 14:00,0.457,0.344,0.241,28.687,,,,,,,,,,,,,
13/08/2024 13:00,13/08/2024 15:00,0.322,0.189,0.216,28.045,,,,,,,,,,,,,
13/08/2024 14:00,13/08/2024 16:00,0.136,0.037,0.143,26.638,,,,,,,,,,,,,
13/08/2024 15:00,13/08/2024 17:00,0.018,0.004,0.037,23.979,,,,,,,,,,,,,
13/08/2024 16:00,13/08/2024 18:00,0,0,0,21.79,,,,,,,,,,,,,
13/08/2024 17:00,13/08/2024 19:00,0,0,0,21.083,,,,,,,,,,,,,
13/08/2024 18:00,13/08/2024 20:00,0,0,0,20.486,,,,,,,,,,,,,
13/08/2024 19:00,13/08/2024 21:00,0,0,0,20.103,,,,,,,,,,,,,
13/08/2024 20:00,13/08/2024 22:00,0,0,0,19.837,,,,,,,,,,,,,
13/08/2024 21:00,13/08/2024 23:00,0,0,0,19.509,,,,,,,,,,,,,
13/08/2024 22:00,14/08/2024 00:00,0,0,0,19.061,,,,,,,,,,,,,
13/08/2024 23:00,14/08/2024 01:00,0,0,0,18.673,,,,,,,,,,,,,
14/08/2024 00:00,14/08/2024 02:00,0,0,0,18.359,,,,,,,,,,,,,
14/08/2024 01:00,14/08/2024 03:00,0,0,0,18.073,,,,,,,,,,,,,
14/08/2024 02:00,14/08/2024 04:00,0,0,0,17.805,,,,,,,,,,,,,
14/08/2024 03:00,14/08/2024 05:00,0,0,0,17.621,,,,,,,,,,,,,
14/08/2024 04:00,14/08/2024 06:00,0.028,0.008,0.044,17.867,,,,,,,,,,,,,
14/08/2024 05:00,14/08/2024 07:00,0.196,0.1,0.143,20.502,,,,,,,,,,,,,
14/08/2024 06:00,14/08/2024 08:00,0.389,0.313,0.166,23.382,,,,,,,,,,,,,
14/08/2024 07:00,14/08/2024 09:00,0.546,0.539,0.16,25.508,,,,,,,,,,,,,
14/08/2024 08:00,14/08/2024 10:00,0.616,0.615,0.193,26.982,,,,,,,,,,,,,
14/08/2024 09:00,14/08/2024 11:00,0.586,0.48,0.286,27.645,,,,,,,,,,,,,
14/08/2024 10:00,14/08/2024 12:00,0.539,0.352,0.345,27.965,,,,,,,,,,,,,
14/08/2024 11:00,14/08/2024 13:00,0.443,0.202,0.361,27.854,,,,,,,,,,,,,
14/08/2024 12:00,14/08/2024 14:00,0.353,0.124,0.319,27.487,,,,,,,,,,,,,
14/08/2024 13:00,14/08/2024 15:00,0.241,0.062,0.241,26.746,,,,,,,,,,,,,
14/08/2024 14:00,14/08/2024 16:00,0.115,0.019,0.136,25.661,,,,,,,,,,,,,
14/08/2024 15:00,14/08/2024 17:00,0.013,0.002,0.032,23.669,,,,,,,,,,,,,
14/08/2024 16:00,14/08/2024 18:00,0,0,0,21.742,,,,,,,,,,,,,
14/08/2024 17:00,14/08/2024 19:00,0,0,0,20.837,,,,,,,,,,,,,
14/08/2024 18:00,14/08/2024 20:00,0,0,0,20.001,,,,,,,,,,,,,
14/08/2024 19:00,14/08/2024 21:00,0,0,0,19.355,,,,,,,,,,,,,
14/08/2024 20:00,14/08/2024 22:00,0,0,0,18.827,,,,,,,,,,,,,
14/08/2024 21:00,14/08/2024 23:00,0,0,0,18.33,,,,,,,,,,,,,
14/08/2024 22:00,15/08/2024 00:00,0,0,0,17.722,,,,,,,,,,,,,
14/08/2024 23:00,15/08/2024 01:00,0,0,0,17.106,,,,,,,,,,,,,
15/08/2024 00:00,15/08/2024 02:00,0,0,0,16.648,,,,,,,,,,,,,
15/08/2024 01:00,15/08/2024 03:00,0,0,0,16.522,,,,,,,,,,,,,
15/08/2024 02:00,15/08/2024 04:00,0,0,0,16.581,,,,,,,,,,,,,
15/08/2024 03:00,15/08/2024 05:00,0,0,0,16.546,,,,,,,,,,,,,
15/08/2024 04:00,15/08/2024 06:00,0.012,0.002,0.031,17.235,,,,,,,,,,,,,
15/08/2024 05:00,15/08/2024 07:00,0.11,0.014,0.131,19.036,,,,,,,,,,,,,
15/08/2024 06:00,15/08/2024 08:00,0.235,0.048,0.24,20.873,,,,,,,,,,,,,
15/08/2024 07:00,15/08/2024 09:00,0.355,0.109,0.326,22.519,,,,,,,,,,,,,
15/08/2024 08:00,15/08/2024 10:00,0.495,0.258,0.364,24.299,,,,,,,,,,,,,
15/08/2024 09:00,15/08/2024 11:00,0.53,0.298,0.378,25.707,,,,,,,,,,,,,
15/08/2024 10:00,15/08/2024 12:00,0.556,0.357,0.361,26.862,,,,,,,,,,,,,
15/08/2024 11:00,15/08/2024 13:00,0.498,0.284,0.353,27.365,,,,,,,,,,,,,
15/08/2024 12:00,15/08/2024 14:00,0.396,0.172,0.327,27.24,,,,,,,,,,,,,
15/08/2024 13:00,15/08/2024 15:00,0.247,0.061,0.248,26.439,,,,,,,,,,,,,
15/08/2024 14:00,15/08/2024 16:00,0.118,0.018,0.14,25.117,,,,,,,,,,,,,
15/08/2024 15:00,15/08/2024 17:00,0.011,0.002,0.03,22.826,,,,,,,,,,,,,
15/08/2024 16:00,15/08/2024 18:00,0,0,0,21.177,,,,,,,,,,,,,
15/08/2024 17:00,15/08/2024 19:00,0,0,0,20.824,,,,,,,,,,,,,
15/08/2024 18:00,15/08/2024 20:00,0,0,0,20.566,,,,,,,,,,,,,
15/08/2024 19:00,15/08/2024 21:00,0,0,0,20.155,,,,,,,,,,,,,
15/08/2024 20:00,15/08/2024 22:00,0,0,0,19.398,,,,,,,,,,,,,
15/08/2024 21:00,15/08/2024 23:00,0,0,0,18.529,,,,,,,,,,,,,
15/08/2024 22:00,16/08/2024 00:00,0,0,0,17.828,,,,,,,,,,,,,
15/08/2024 23:00,16/08/2024 01:00,0,0,0,17.201,,,,,,,,,,,,,
16/08/2024 00:00,16/08/2024 02:00,0,0,0,16.732,,,,,,,,,,,,,
16/08/2024 01:00,16/08/2024 03:00,0,0,0,16.246,,,,,,,,,,,,,
16/08/2024 02:00,16/08/2024 04:00,0,0,0,16.142,,,,,,,,,,,,,
16/08/2024 03:00,16/08/2024 05:00,0,0,0,16.186,,,,,,,,,,,,,
16/08/2024 04:00,16/08/2024 06:00,0.013,0.002,0.032,16.711,,,,,,,,,,,,,
16/08/2024 05:00,16/08/2024 07:00,0.121,0.022,0.134,18.109,,,,,,,,,,,,,
16/08/2024 06:00,16/08/2024 08:00,0.298,0.128,0.234,20.431,,,,,,,,,,,,,
16/08/2024 07:00,16/08/2024 09:00,0.477,0.354,0.239,22.805,,,,,,,,,,,,,
16/08/2024 08:00,16/08/2024 10:00,0.603,0.568,0.21,24.688,,,,,,,,,,,,,
16/08/2024 09:00,16/08/2024 11:00,0.64,0.622,0.218,25.883,,,,,,,,,,,,,
16/08/2024 10:00,16/08/2024 12:00,0.638,0.626,0.215,26.683,,,,,,,,,,,,,
16/08/2024 11:00,16/08/2024 13:00,0.623,0.645,0.177,27.326,,,,,,,,,,,,,
16/08/2024 12:00,16/08/2024 14:00,0.529,0.512,0.168,27.243,,,,,,,,,,,,,
16/08/2024 13:00,16/08/2024 15:00,0.389,0.328,0.159,26.572,,,,,,,,,,,,,
16/08/2024 14:00,16/08/2024 16:00,0.2,0.114,0.139,25.299,,,,,,,,,,,,,
16/08/2024 15:00,16/08/2024 17:00,0.026,0.008,0.043,22.956,,,,,,,,,,,,,
16/08/2024 16:00,16/08/2024 18:00,0,0,0,20.79,,,,,,,,,,,,,
16/08/2024 17:00,16/08/2024 19:00,0,0,0,20.198,,,,,,,,,,,,,
16/08/2024 18:00,16/08/2024 20:00,0,0,0,19.692,,,,,,,,,,,,,
16/08/2024 19:00,16/08/2024 21:00,0,0,0,19.25,,,,,,,,,,,,,
16/08/2024 20:00,16/08/2024 22:00,0,0,0,18.861,,,,,,,,,,,,,
16/08/2024 21:00,16/08/2024 23:00,0,0,0,18.362,,,,,,,,,,,,,
16/08/2024 22:00,17/08/2024 00:00,0,0,0,17.769,,,,,,,,,,,,,
16/08/2024 23:00,17/08/2024 01:00,0,0,0,17.169,,,,,,,,,,,,,
17/08/2024 00:00,17/08/2024 02:00,0,0,0,16.572,,,,,,,,,,,,,
17/08/2024 01:00,17/08/2024 03:00,0,0,0,16.105,,,,,,,,,,,,,
17/08/2024 02:00,17/08/2024 04:00,0,0,0,15.645,,,,,,,,,,,,,
17/08/2024 03:00,17/08/2024 05:00,0,0,0,15.182,,,,,,,,,,,,,
17/08/2024 04:00,17/08/2024 06:00,0.028,0.008,0.043,15.62,,,,,,,,,,,,,
17/08/2024 05:00,17/08/2024 07:00,0.191,0.091,0.142,17.409,,,,,,,,,,,,,
17/08/2024 06:00,17/08/2024 08:00,0.383,0.296,0.169,20.287,,,,,,,,,,,,,
17/08/2024 07:00,17/08/2024 09:00,0.57,0.584,0.137,22.93,,,,,,,,,,,,,
17/08/2024 08:00,17/08/2024 10:00,0.637,0.668,0.162,24.793,,,,,,,,,,,,,
17/08/2024 09:00,17/08/2024 11:00,0.663,0.693,0.184,26.128,,,,,,,,,,,,,
17/08/2024 10:00,17/08/2024 12:00,0.666,0.709,0.178,27.147,,,,,,,,,,,,,
17/08/2024 11:00,17/08/2024 13:00,0.636,0.685,0.158,27.81,,,,,,,,,,,,,
17/08/2024 12:00,17/08/2024 14:00,0.534,0.528,0.162,27.86,,,,,,,,,,,,,
17/08/2024 13:00,17/08/2024 15:00,0.363,0.272,0.183,27.194,,,,,,,,,,,,,
17/08/2024 14:00,17/08/2024 16:00,0.171,0.072,0.148,25.93,,,,,,,,,,,,,
17/08/2024 15:00,17/08/2024 17:00,0.025,0.006,0.044,23.565,,,,,,,,,,,,,
17/08/2024 16:00,17/08/2024 18:00,0,0,0,21.475,,,,,,,,,,,,,
17/08/2024 17:00,17/08/2024 19:00,0,0,0,21.028,,,,,,,,,,,,,
17/08/2024 18:00,17/08/2024 20:00,0,0,0,20.542,,,,,,,,,,,,,
17/08/2024 19:00,17/08/2024 21:00,0,0,0,20.046,,,,,,,,,,,,,
17/08/2024 20:00,17/08/2024 22:00,0,0,0,19.502,,,,,,,,,,,,,
17/08/2024 21:00,17/08/2024 23:00,0,0,0,18.986,,,,,,,,,,,,,
17/08/2024 22:00,18/08/2024 00:00,0,0,0,18.314,,,,,,,,,,,,,
17/08/2024 23:00,18/08/2024 01:00,0,0,0,17.479,,,,,,,,,,,,,
18/08/2024 00:00,18/08/2024 02:00,0,0,0,16.746,,,,,,,,,,,,,
18/08/2024 01:00,18/08/2024 03:00,0,0,0,16.07,,,,,,,,,,,,,
18/08/2024 02:00,18/08/2024 04:00,0,0,0,15.539,,,,,,,,,,,,,
18/08/2024 03:00,18/08/2024 05:00,0,0,0,15.161,,,,,,,,,,,,,
18/08/2024 04:00,18/08/2024 06:00,0.025,0.006,0.042,15.691,,,,,,,,,,,,,
18/08/2024 05:00,18/08/2024 07:00,0.162,0.053,0.149,17.39,,,,,,,,,,,,,
18/08/2024 06:00,18/08/2024 08:00,0.355,0.227,0.203,19.855,,,,,,,,,,,,,
18/08/2024 07:00,18/08/2024 09:00,0.557,0.54,0.16,22.066,,,,,,,,,,,,,
18/08/2024 08:00,18/08/2024 10:00,0.656,0.702,0.154,24.08,,,,,,,,,,,,,
18/08/2024 09:00,18/08/2024 11:00,0.681,0.728,0.176,25.636,,,,,,,,,,,,,
18/08/2024 10:00,18/08/2024 12:00,0.659,0.674,0.2,26.671,,,,,,,,,,,,,
18/08/2024 11:00,18/08/2024 13:00,0.588,0.54,0.226,27.17,,,,,,,,,,,,,
18/08/2024 12:00,18/08/2024 14:00,0.477,0.372,0.235,27.164,,,,,,,,,,,,,
18/08/2024 13:00,18/08/2024 15:00,0.35,0.229,0.21,26.72,,,,,,,,,,,,,
18/08/2024 14:00,18/08/2024 16:00,0.148,0.044,0.149,25.479,,,,,,,,,,,,,
18/08/2024 15:00,18/08/2024 17:00,0.025,0.005,0.044,23.139,,,,,,,,,,,,,
18/08/2024 16:00,18/08/2024 18:00,0,0,0,20.802,,,,,,,,,,,,,
18/08/2024 17:00,18/08/2024 19:00,0,0,0,19.867,,,,,,,,,,,,,
18/08/2024 18:00,18/08/2024 20:00,0,0,0,18.963,,,,,,,,,,,,,
18/08/2024 19:00,18/08/2024 21:00,0,0,0,18.182,,,,,,,,,,,,,
18/08/2024 20:00,18/08/2024 22:00,0,0,0,17.687,,,,,,,,,,,,,
18/08/2024 21:00,18/08/2024 23:00,0,0,0,17.317,,,,,,,,,,,,,
18/08/2024 22:00,19/08/2024 00:00,0,0,0,17.025,,,,,,,,,,,,,
18/08/2024 23:00,19/08/2024 01:00,0,0,0,16.676,,,,,,,,,,,,,
19/08/2024 00:00,19/08/2024 02:00,0,0,0,16.253,,,,,,,,,,,,,
19/08/2024 01:00,19/08/2024 03:00,0,0,0,15.741,,,,,,,,,,,,,
19/08/2024 02:00,19/08/2024 04:00,0,0,0,15.129,,,,,,,,,,,,,
19/08/2024 03:00,19/08/2024 05:00,0,0,0,14.466,,,,,,,,,,,,,
19/08/2024 04:00,19/08/2024 06:00,0.039,0.02,0.044,15.242,,,,,,,,,,,,,
19/08/2024 05:00,19/08/2024 07:00,0.24,0.19,0.1,18.244,,,,,,,,,,,,,
19/08/2024 06:00,19/08/2024 08:00,0.435,0.43,0.104,21.974,,,,,,,,,,,,,
19/08/2024 07:00,19/08/2024 09:00,0.59,0.656,0.1,24.41,,,,,,,,,,,,,
19/08/2024 08:00,19/08/2024 10:00,0.674,0.785,0.11,26.071,,,,,,,,,,,,,
19/08/2024 09:00,19/08/2024 11:00,0.707,0.835,0.121,27.331,,,,,,,,,,,,,
19/08/2024 10:00,19/08/2024 12:00,0.708,0.845,0.118,28.298,,,,,,,,,,,,,
19/08/2024 11:00,19/08/2024 13:00,0.656,0.76,0.12,28.761,,,,,,,,,,,,,
19/08/2024 12:00,19/08/2024 14:00,0.56,0.613,0.119,28.746,,,,,,,,,,,,,
19/08/2024 13:00,19/08/2024 15:00,0.414,0.407,0.116,28.098,,,,,,,,,,,,,
19/08/2024 14:00,19/08/2024 16:00,0.23,0.185,0.105,26.798,,,,,,,,,,,,,
19/08/2024 15:00,19/08/2024 17:00,0.039,0.018,0.048,23.765,,,,,,,,,,,,,
19/08/2024 16:00,19/08/2024 18:00,0,0,0,20.714,,,,,,,,,,,,,
19/08/2024 17:00,19/08/2024 19:00,0,0,0,19.84,,,,,,,,,,,,,
19/08/2024 18:00,19/08/2024 20:00,0,0,0,19.047,,,,,,,,,,,,,
19/08/2024 19:00,19/08/2024 21:00,0,0,0,18.259,,,,,,,,,,,,,
19/08/2024 20:00,19/08/2024 22:00,0,0,0,17.488,,,,,,,,,,,,,
19/08/2024 21:00,19/08/2024 23:00,0,0,0,17.029,,,,,,,,,,,,,
19/08/2024 22:00,20/08/2024 00:00,0,0,0,16.528,,,,,,,,,,,,,
19/08/2024 23:00,20/08/2024 01:00,0,0,0,15.949,,,,,,,,,,,,,
20/08/2024 00:00,20/08/2024 02:00,0,0,0,15.3,,,,,,,,,,,,,
20/08/2024 01:00,20/08/2024 03:00,0,0,0,14.628,,,,,,,,,,,,,
20/08/2024 02:00,20/08/2024 04:00,0,0,0,13.96,,,,,,,,,,,,,
20/08/2024 03:00,20/08/2024 05:00,0,0,0,13.405,,,,,,,,,,,,,
20/08/2024 04:00,20/08/2024 06:00,0.045,0.026,0.044,14.242,,,,,,,,,,,,,
20/08/2024 05:00,20/08/2024 07:00,0.246,0.198,0.099,17.612,,,,,,,,,,,,,
20/08/2024 06:00,20/08/2024 08:00,0.439,0.433,0.107,21.986,,,,,,,,,,,,,
20/08/2024 07:00,20/08/2024 09:00,0.583,0.638,0.11,24.758,,,,,,,,,,,,,
20/08/2024 08:00,20/08/2024 10:00,0.677,0.787,0.114,26.57,,,,,,,,,,,,,
20/08/2024 09:00,20/08/2024 11:00,0.702,0.817,0.132,27.777,,,,,,,,,,,,,
20/08/2024 10:00,20/08/2024 12:00,0.683,0.774,0.149,28.553,,,,,,,,,,,,,
20/08/2024 11:00,20/08/2024 13:00,0.634,0.695,0.152,28.964,,,,,,,,,,,,,
20/08/2024 12:00,20/08/2024 14:00,0.513,0.484,0.179,28.751,,,,,,,,,,,,,
20/08/2024 13:00,20/08/2024 15:00,0.339,0.231,0.196,27.951,,,,,,,,,,,,,
20/08/2024 14:00,20/08/2024 16:00,0.195,0.109,0.14,26.756,,,,,,,,,,,,,
20/08/2024 15:00,20/08/2024 17:00,0.03,0.009,0.047,23.798,,,,,,,,,,,,,
20/08/2024 16:00,20/08/2024 18:00,0,0,0,21.078,,,,,,,,,,,,,
20/08/2024 17:00,20/08/2024 19:00,0,0,0,20.578,,,,,,,,,,,,,
20/08/2024 18:00,20/08/2024 20:00,0,0,0,20.267,,,,,,,,,,,,,
20/08/2024 19:00,20/08/2024 21:00,0,0,0,20.375,,,,,,,,,,,,,
20/08/2024 20:00,20/08/2024 22:00,0,0,0,19.712,,,,,,,,,,,,,
20/08/2024 21:00,20/08/2024 23:00,0,0,0,18.908,,,,,,,,,,,,,
